ID;;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s;;
735105;176;C115_G1;;car;black;1665238915960;1665238916100;347.62;343.90;350.41;;0.14;0.00;;
735525;420;C115_G1;;car;black;1665238990160;1665238990240;402.75;402.75;402.75;;0.08;0.00;;
735624;99;C115_G1;;car;silver;1665239013280;1665239013340;527.93;527.93;527.93;;0.06;0.00;;
735896;272;C115_G1;;car;black;1665239052020;1665239052060;436.41;436.41;436.41;;0.04;0.00;;
736088;192;C115_G1;;car;black;1665239076520;1665239076660;439.60;433.48;444.18;;0.14;0.00;;
736599;511;C115_G1;;car;silver;1665239155840;1665239155920;514.36;514.36;514.36;;0.08;0.00;;
736706;107;C115_G1;;car;white;1665239170520;1665239170700;625.38;603.65;636.25;;0.18;0.00;;
736932;226;C115_G1;;car;black;1665239209580;1665239209760;501.77;501.77;501.77;;0.18;0.00;;
737399;467;C115_G1;;car;black;1665239292080;1665239292200;501.51;501.51;501.51;;0.12;0.00;;
737679;280;C115_G1;;car;silver;1665239350920;1665239351000;502.05;502.05;502.05;;0.08;0.00;;
737775;96;C115_G1;;car;black;1665239368980;1665239369180;431.00;428.97;435.73;;0.20;0.00;;
737818;43;C115_G1;;car;silver;1665239374440;1665239374460;415.44;415.44;415.44;;0.02;0.00;;
738060;242;C115_G1;;car;black;1665239409400;1665239409480;460.87;460.87;460.87;;0.08;0.00;;
738088;28;C115_G1;;car;black;1665239413080;1665239413240;354.42;354.42;354.42;;0.16;0.00;;
738279;191;C115_G1;;car;silver;1665239446140;1665239446280;453.62;453.62;453.62;;0.14;0.00;;
738474;195;C115_G1;;car;black;1665239483040;1665239483200;620.86;620.86;620.86;;0.16;0.00;;
738575;101;C115_G1;;car;black;1665239511040;1665239511220;408.61;408.20;410.05;;0.18;0.00;;
738622;47;C115_G1;;car;silver;1665239518600;1665239518740;478.51;478.51;478.51;;0.14;0.00;;
738728;106;C115_G1;;car;black;1665239543400;1665239543560;377.37;377.37;377.37;;0.16;0.00;;
738814;86;C115_G1;;car;black;1665239556300;1665239556420;545.21;542.14;560.56;;0.12;0.00;;
739297;483;C115_G1;;car;silver;1665239640000;1665239640020;467.06;467.06;467.06;;0.02;0.00;;
739604;307;C115_G1;;car;black;1665239694200;1665239694340;467.89;467.89;467.89;;0.14;0.00;;
739692;88;C115_G1;;car;silver;1665239710220;1665239710320;447.00;447.00;447.00;;0.10;0.00;;
739741;49;C115_G1;;car;black;1665239721980;1665239722220;277.10;272.28;280.54;;0.24;0.00;;
739851;110;C115_G1;;car;black;1665239738920;1665239739140;423.09;420.72;423.62;;0.22;0.00;;
739918;67;C115_G1;;car;silver;1665239750000;1665239750040;435.63;435.63;435.63;;0.04;0.00;;
740109;191;C115_G1;;car;black;1665239794880;1665239794940;460.82;460.82;460.82;;0.06;0.00;;
740137;28;C115_G1;;car;black;1665239798060;1665239798080;407.67;407.67;407.67;;0.02;0.00;;
740184;47;C115_G1;;car;black;1665239806420;1665239806600;473.07;453.51;482.85;;0.18;0.00;;
740255;71;C115_G1;;car;black;1665239818500;1665239818540;403.92;403.92;403.92;;0.04;0.00;;
740881;626;C115_G1;;car;silver;1665239945600;1665239945660;383.85;383.85;383.85;;0.06;0.00;;
741675;794;C115_G1;;bus;silver;1665240102180;1665240102220;1284.67;1283.53;1285.81;;0.04;0.00;;
741756;81;C115_G1;;car;red;1665240116540;1665240116680;392.57;392.57;392.57;;0.14;0.00;;
742106;350;C115_G1;;car;black;1665240174000;1665240174180;392.71;386.73;394.42;;0.18;0.00;;
742280;174;C115_G1;;car;black;1665240206780;1665240206840;374.43;374.43;374.43;;0.06;0.00;;
742286;6;C115_G1;;car;white;1665240208860;1665240208960;408.94;408.94;408.94;;0.10;0.00;;
742355;69;C115_G1;;car;black;1665240222080;1665240222180;323.48;323.48;323.48;;0.10;0.00;;
742530;175;C115_G1;;car;black;1665240249700;1665240249880;399.78;399.78;399.78;;0.18;0.00;;
742582;52;C115_G1;;car;silver;1665240256960;1665240257000;459.36;459.36;459.36;;0.04;0.00;;
743342;760;C115_G1;;car;red;1665240398220;1665240398400;461.84;461.84;461.84;;0.18;0.00;;
743571;229;C115_G1;;car;silver;1665240462800;1665240462960;389.85;389.85;389.85;;0.16;0.00;;
744126;555;C115_G1;;car;black;1665240553120;1665240553260;604.33;572.45;628.25;;0.14;0.00;;
744220;94;C115_G1;;car;black;1665240579680;1665240579800;502.62;494.85;504.18;;0.12;0.00;;
744256;36;C115_G1;;car;white;1665240591260;1665240591360;541.71;541.71;541.71;;0.10;0.00;;
744304;48;C115_G1;;light;white;1665240608940;1665240609000;477.18;472.21;487.11;;0.06;0.00;;
744367;63;C115_G1;;car;black;1665240638900;1665240638980;420.53;420.53;420.53;;0.08;0.00;;
744537;170;C115_G1;;car;silver;1665240679720;1665240679760;457.88;457.88;457.88;;0.04;0.00;;
744835;298;C115_G1;;motorcycle;undefined;1665240738660;1665240738680;481.55;481.55;481.55;;0.02;0.00;;
745124;289;C115_G1;;car;black;1665240806880;1665240807220;361.33;356.67;376.46;;0.34;0.00;;
745599;475;C115_G1;;car;black;1665240922040;1665240922220;245.41;239.01;247.23;;0.18;0.00;;
745757;158;C115_G1;;car;black;1665240953140;1665240953340;456.46;456.46;456.46;;0.20;0.00;;
746150;393;C115_G1;;light;white;1665241043180;1665241043200;555.31;555.31;555.31;;0.02;0.00;;
746447;297;C115_G1;;car;black;1665241118460;1665241118660;355.65;355.65;355.65;;0.20;0.00;;
746606;159;C115_G1;;car;black;1665241148080;1665241148140;467.01;467.01;467.01;;0.06;0.00;;
746765;159;C115_G1;;car;silver;1665241184880;1665241184980;252.84;252.84;252.84;;0.10;0.00;;
746800;35;C115_G1;;car;silver;1665241190880;1665241190960;474.94;474.94;474.94;;0.08;0.00;;
746816;16;C115_G1;;bus;white;1665241194560;1665241194700;335.09;334.68;337.55;;0.14;0.00;;
747088;272;C115_G1;;car;silver;1665241298000;1665241298340;188.63;188.63;188.63;;0.34;0.34;;
747313;225;C115_G1;;car;white;1665241329680;1665241329880;419.94;413.85;422.55;;0.20;0.00;;
747864;551;C115_G1;;car;white;1665241590800;1665241590980;467.31;452.14;471.65;;0.18;0.00;;
748155;291;C115_G1;;car;silver;1665241659460;1665241659640;573.75;550.63;602.64;;0.18;0.00;;
748165;10;C115_G1;;car;black;1665241662140;1665241662280;515.96;515.96;515.96;;0.14;0.00;;
748535;370;C115_G1;;car;silver;1665241800740;1665241800800;404.08;404.08;404.08;;0.06;0.00;;
749403;868;C115_G1;;car;silver;1665242029800;1665242030000;363.16;359.92;366.39;;0.20;0.00;;
749524;121;C115_G1;;car;black;1665242062180;1665242062320;466.67;466.67;466.67;;0.14;0.00;;
749534;10;C115_G1;;car;silver;1665242069400;1665242069560;505.38;498.11;517.49;;0.16;0.00;;
749589;55;C115_G1;;car;black;1665242090700;1665242090780;416.51;416.51;416.51;;0.08;0.00;;
750736;1147;C115_G1;;car;black;1665242346060;1665242346120;513.55;513.55;513.55;;0.06;0.00;;
751060;324;C115_G1;;car;black;1665242412120;1665242412220;373.69;373.69;373.69;;0.10;0.00;;
751344;284;C115_G1;;car;black;1665242478260;1665242478360;336.35;336.35;336.35;;0.10;0.00;;
751530;186;C115_G1;;car;black;1665242521000;1665242521240;413.78;403.55;434.24;;0.24;0.00;;
751797;267;C115_G1;;car;black;1665242588300;1665242588440;409.35;408.67;413.42;;0.14;0.00;;
751838;41;C115_G1;;car;black;1665242599320;1665242599380;433.47;433.47;433.47;;0.06;0.00;;
752254;416;C115_G1;;car;black;1665242671980;1665242672140;398.67;398.67;398.67;;0.16;0.00;;
752295;41;C115_G1;;car;black;1665242679680;1665242679740;393.88;393.88;393.88;;0.06;0.00;;
752518;223;C115_G1;;car;black;1665242724140;1665242724320;488.65;488.65;488.65;;0.18;0.00;;
752990;472;C115_G1;;car;black;1665242851120;1665242851280;437.35;435.73;440.05;;0.16;0.00;;
753226;236;C115_G1;;car;white;1665242924040;1665242924080;414.50;414.50;414.50;;0.04;0.00;;
754706;1480;C115_G1;;car;black;1665243207660;1665243207680;410.04;410.04;410.04;;0.02;0.00;;
755103;397;C115_G1;;car;silver;1665243344880;1665243345060;451.65;441.45;452.93;;0.18;0.00;;
755449;346;C115_G1;;car;black;1665243437420;1665243437460;519.70;519.70;519.70;;0.04;0.00;;
755745;296;C115_G1;;car;white;1665243520900;1665243521080;461.20;459.23;462.77;;0.18;0.00;;
755761;16;C115_G1;;car;black;1665243523580;1665243523700;387.43;387.43;387.43;;0.12;0.00;;
756681;920;C115_G1;;car;white;1665243681360;1665243681580;441.19;435.41;444.49;;0.22;0.00;;
756993;312;C115_G1;;car;black;1665243732240;1665243732280;481.73;481.73;481.73;;0.04;0.00;;
757191;198;C115_G1;;car;silver;1665243756360;1665243756640;372.20;363.90;387.15;;0.28;0.00;;
758071;880;C115_G1;;car;silver;1665243921510;1665243921640;101.50;101.50;101.50;;0.13;0.13;;
758100;29;C115_G1;;car;black;1665243927240;1665243927540;209.70;209.70;209.70;;0.30;0.00;;
758143;43;C115_G1;;car;silver;1665243934040;1665243934380;268.12;246.36;287.47;;0.34;0.00;;
758627;484;C115_G1;;car;white;1665244017100;1665244017260;446.99;446.99;446.99;;0.16;0.00;;
758654;27;C115_G1;;car;black;1665244021580;1665244021600;422.98;422.98;422.98;;0.02;0.00;;
759610;956;C115_G1;;bicycle;undefined;1665244206220;1665244206320;482.18;482.18;482.18;;0.10;0.00;;
759893;283;C115_G1;;car;black;1665244260640;1665244260660;380.71;380.71;380.71;;0.02;0.00;;
760101;208;C115_G1;;car;black;1665244297660;1665244297700;414.91;414.91;414.91;;0.04;0.00;;
760200;99;C115_G1;;car;silver;1665244314040;1665244314080;339.34;339.34;339.34;;0.04;0.00;;
760215;15;C115_G1;;car;black;1665244315920;1665244316120;424.61;419.12;426.96;;0.20;0.00;;
760392;177;C115_G1;;car;white;1665244343200;1665244343360;492.29;487.69;496.89;;0.16;0.00;;
760732;340;C115_G1;;car;silver;1665244393620;1665244393800;537.27;537.27;537.27;;0.18;0.00;;
761568;836;C115_G1;;car;black;1665244548580;1665244548760;512.45;505.58;517.96;;0.18;0.00;;
761780;212;C115_G1;;car;red;1665244580500;1665244580600;517.96;517.96;517.96;;0.10;0.00;;
761920;140;C115_G1;;car;black;1665244602840;1665244603040;404.32;404.32;404.32;;0.20;0.00;;
761974;54;C115_G1;;car;black;1665244610060;1665244610220;453.75;452.05;458.86;;0.16;0.00;;
762056;82;C115_G1;;car;silver;1665244624580;1665244624600;439.44;439.44;439.44;;0.02;0.00;;
762099;43;C115_G1;;car;red;1665244628200;1665244628320;505.88;505.88;505.88;;0.12;0.00;;
762225;126;C115_G1;;car;silver;1665244651680;1665244651720;412.52;412.52;412.52;;0.04;0.00;;
762779;554;C115_G1;;car;black;1665244748260;1665244748280;395.65;395.65;395.65;;0.02;0.00;;
763146;367;C115_G1;;car;silver;1665244802300;1665244802360;341.38;341.38;341.38;;0.06;0.00;;
763509;363;C115_G1;;light;white;1665244847760;1665244847820;485.51;481.24;494.05;;0.06;0.00;;
763580;71;C115_G1;;car;black;1665244867820;1665244867880;443.33;443.33;443.33;;0.06;0.00;;
763650;70;C115_G1;;car;black;1665244865820;1665244865940;444.31;444.31;444.31;;0.12;0.00;;
763948;298;C115_G1;;car;white;1665244920120;1665244920220;219.14;219.14;219.14;;0.10;0.00;;
764371;423;C115_G1;;car;black;1665244980700;1665244980740;382.88;382.88;382.88;;0.04;0.00;;
764412;41;C115_G1;;car;black;1665244990220;1665244990420;301.96;301.77;303.69;;0.20;0.00;;
764666;254;C115_G1;;car;black;1665245037960;1665245038120;438.76;438.76;438.76;;0.16;0.00;;
766168;1502;C115_G1;;car;black;1665245276740;1665245276880;383.75;383.75;383.75;;0.14;0.00;;
766684;516;C115_G1;;car;silver;1665245360960;1665245361140;468.41;468.41;468.41;;0.18;0.00;;
766984;300;C115_G1;;car;black;1665245422160;1665245422240;394.53;394.53;394.53;;0.08;0.00;;
767076;92;C115_G1;;car;silver;1665245441860;1665245441880;368.69;368.69;368.69;;0.02;0.00;;
767926;850;C115_G1;;car;silver;1665245540540;1665245540640;336.77;336.77;336.77;;0.10;0.00;;
767949;23;C115_G1;;car;silver;1665245543440;1665245543460;344.63;344.63;344.63;;0.02;0.00;;
768053;104;C115_G1;;car;white;1665245556320;1665245556500;477.75;460.85;479.87;;0.18;0.00;;
768068;15;C115_G1;;car;white;1665245561280;1665245561400;472.17;472.17;472.17;;0.12;0.00;;
768078;10;C115_G1;;car;silver;1665245563340;1665245563500;517.24;517.24;517.24;;0.16;0.00;;
768333;255;C115_G1;;car;black;1665245616660;1665245616680;421.50;421.50;421.50;;0.02;0.00;;
768517;184;C115_G1;;car;white;1665245641500;1665245641700;499.25;497.43;515.64;;0.20;0.00;;
768688;171;C115_G1;;car;white;1665245683380;1665245683640;321.34;321.34;321.34;;0.26;0.00;;
768740;52;C115_G1;;car;black;1665245688720;1665245688740;375.81;375.81;375.81;;0.02;0.00;;
768926;186;C115_G1;;car;black;1665245720940;1665245720960;393.66;393.66;393.66;;0.02;0.00;;
769959;1033;C115_G1;;car;black;1665245876640;1665245876840;377.10;377.10;377.10;;0.20;0.00;;
770564;605;C115_G1;;car;silver;1665245939900;1665245939960;372.63;372.63;372.63;;0.06;0.00;;
771039;475;C115_G1;;car;silver;1665245990920;1665245991200;349.30;347.98;357.16;;0.28;0.00;;
771195;156;C115_G1;;car;white;1665246009360;1665246009420;439.40;439.40;439.40;;0.06;0.00;;
771444;249;C115_G1;;car;silver;1665246046940;1665246047020;462.44;462.44;462.44;;0.08;0.00;;
771621;177;C115_G1;;car;black;1665246075860;1665246075880;403.70;403.70;403.70;;0.02;0.00;;
771716;95;C115_G1;;car;black;1665246085160;1665246085200;528.11;528.11;528.11;;0.04;0.00;;
771917;201;C115_G1;;car;black;1665246137180;1665246137380;362.11;362.11;362.11;;0.20;0.00;;
772018;101;C115_G1;;car;black;1665246140740;1665246140920;359.84;343.51;372.91;;0.18;0.00;;
772687;669;C115_G1;;car;silver;1665246228000;1665246228080;403.71;403.71;403.71;;0.08;0.00;;
772886;199;C115_G1;;car;silver;1665246265380;1665246265480;405.46;405.46;405.46;;0.10;0.00;;
773574;688;C115_G1;;car;silver;1665246357920;1665246358020;393.65;393.65;393.65;;0.10;0.00;;
773600;26;C115_G1;;car;silver;1665246364240;1665246364280;446.13;446.13;446.13;;0.04;0.00;;
773631;31;C115_G1;;car;silver;1665246367860;1665246367880;297.74;297.74;297.74;;0.02;0.00;;
773923;292;C115_G1;;car;black;1665246404680;1665246404720;379.09;379.09;379.09;;0.04;0.00;;
774343;420;C115_G1;;car;silver;1665246464820;1665246465020;408.43;406.55;415.93;;0.20;0.00;;
774505;162;C115_G1;;car;black;1665246486940;1665246487000;445.21;445.21;445.21;;0.06;0.00;;
774566;61;C115_G1;;car;silver;1665246494500;1665246494700;319.34;319.34;319.34;;0.20;0.00;;
774811;245;C115_G1;;car;silver;1665246553520;1665246553600;441.15;441.15;441.15;;0.08;0.00;;
774823;12;C115_G1;;car;silver;1665246556740;1665246556940;412.57;397.96;414.19;;0.20;0.00;;
774900;77;C115_G1;;car;silver;1665246572700;1665246572820;375.83;375.83;375.83;;0.12;0.00;;
775039;139;C115_G1;;car;black;1665246606300;1665246606500;402.43;396.82;404.84;;0.20;0.00;;
775428;389;C115_G1;;car;black;1665246699540;1665246699840;309.76;305.15;311.43;;0.30;0.00;;
775494;66;C115_G1;;car;silver;1665246715860;1665246715900;179.10;179.10;179.10;;0.04;0.00;;
775683;189;C115_G1;;car;black;1665246735360;1665246735560;436.35;429.20;443.49;;0.20;0.00;;
775999;316;C115_G1;;car;silver;1665246769840;1665246770000;565.11;558.19;576.66;;0.16;0.00;;
776469;470;C115_G1;;car;white;1665246869360;1665246869540;432.90;423.01;440.82;;0.18;0.00;;
776775;306;C115_G1;;car;white;1665246916760;1665246917020;396.20;395.48;404.78;;0.26;0.00;;
778364;1589;C115_G1;;car;white;1665247284640;1665247284900;424.82;410.88;429.00;;0.26;0.00;;
778369;5;C115_G1;;light;white;1665247288740;1665247288780;491.17;491.17;491.17;;0.04;0.00;;
778414;45;C115_G1;;car;silver;1665247296700;1665247296960;411.25;398.35;413.60;;0.26;0.00;;
778446;32;C115_G1;;car;silver;1665247305080;1665247305140;428.57;428.57;428.57;;0.06;0.00;;
778520;74;C115_G1;;car;black;1665247330200;1665247330260;570.46;570.46;570.46;;0.06;0.00;;
778681;161;C115_G1;;car;silver;1665247352640;1665247352800;150.26;150.26;150.26;;0.16;0.00;;
778878;197;C115_G1;;car;black;1665247386580;1665247386800;498.91;492.49;502.57;;0.22;0.00;;
778969;91;C115_G1;;car;silver;1665247408580;1665247408720;551.23;542.55;572.92;;0.14;0.00;;
779623;654;C115_G1;;car;silver;1665247598760;1665247598780;414.98;414.98;414.98;;0.02;0.00;;
779631;8;C115_G1;;car;silver;1665247603660;1665247603940;339.45;339.45;339.45;;0.28;0.00;;
779921;290;C115_G1;;car;silver;1665247669520;1665247669680;474.39;461.25;476.27;;0.16;0.00;;
780056;135;C115_G1;;car;black;1665247712080;1665247712320;441.94;440.50;457.80;;0.24;0.00;;
780742;686;C115_G1;;car;black;1665247851500;1665247851720;383.17;380.10;396.99;;0.22;0.00;;
780859;117;C115_G1;;car;black;1665247865820;1665247866080;346.80;340.26;361.52;;0.26;0.00;;
781041;182;C115_G1;;light;white;1665247910560;1665247910600;461.89;461.89;461.89;;0.04;0.00;;
781268;227;C115_G1;;car;black;1665247952260;1665247952480;360.84;351.99;384.43;;0.22;0.00;;
781283;15;C115_G1;;car;silver;1665247955520;1665247955760;403.22;387.92;414.15;;0.24;0.00;;
781525;242;C115_G1;;car;silver;1665248013960;1665248014140;441.57;441.57;441.57;;0.18;0.00;;
781581;56;C115_G1;;car;white;1665248027340;1665248027460;520.33;520.33;520.33;;0.12;0.00;;
781628;47;C115_G1;;car;black;1665248034840;1665248035000;351.42;351.42;351.42;;0.16;0.00;;
782320;692;C115_G1;;car;black;1665248164620;1665248164660;369.52;369.52;369.52;;0.04;0.00;;
782324;4;C115_G1;;car;blue;1665248182440;1665248182540;614.60;602.19;617.71;;0.10;0.00;;
782327;3;C115_G1;;car;white;1665248166960;1665248167080;401.53;401.53;401.53;;0.12;0.00;;
782689;362;C115_G1;;car;black;1665248240640;1665248240800;476.59;476.59;476.59;;0.16;0.00;;
782872;183;C115_G1;;car;black;1665248280900;1665248281020;407.37;407.37;407.37;;0.12;0.00;;
782932;60;C115_G1;;car;black;1665248290900;1665248290940;404.67;404.67;404.67;;0.04;0.00;;
783103;171;C115_G1;;car;black;1665248333700;1665248333940;378.60;378.60;378.60;;0.24;0.00;;
783400;297;C115_G1;;car;black;1665248396360;1665248396520;441.78;441.78;441.78;;0.16;0.00;;
783568;168;C115_G1;;light;white;1665248427980;1665248428060;426.38;425.87;426.90;;0.08;0.00;;
783583;15;C115_G1;;car;white;1665248439540;1665248439600;410.98;410.98;410.98;;0.06;0.00;;
783658;75;C115_G1;;car;black;1665248464120;1665248464420;217.53;217.53;217.53;;0.30;0.00;;
783818;160;C115_G1;;car;silver;1665248496660;1665248496900;231.23;231.23;231.23;;0.24;0.00;;
783853;35;C115_G1;;car;black;1665248502360;1665248510750;14.06;14.06;14.06;;8.39;8.39;;
783875;22;C115_G1;;car;silver;1665248515960;1665248516640;122.50;122.50;122.50;;0.68;0.68;;
783969;94;C115_G1;;car;white;1665248525960;1665248526260;249.40;249.40;249.40;;0.30;0.00;;
784050;81;C115_G1;;car;black;1665248542080;1665248542120;335.57;335.57;335.57;;0.04;0.00;;
784230;180;C115_G1;;car;black;1665248571740;1665248572040;216.52;216.52;216.52;;0.30;0.00;;
784780;550;C115_G1;;car;silver;1665248674280;1665248674380;505.78;505.78;505.78;;0.10;0.00;;
785642;862;C115_G1;;car;black;1665248844820;1665248845500;119.99;118.50;135.32;;0.68;0.00;;
785669;27;C115_G1;;car;silver;1665248850600;1665248850880;167.37;161.41;178.11;;0.28;0.18;;
785897;228;C115_G1;;car;silver;1665248907180;1665248907420;491.62;473.07;493.31;;0.24;0.00;;
786014;117;C115_G1;;car;black;1665248914520;1665248914540;393.77;393.77;393.77;;0.02;0.00;;
786596;582;C115_G1;;light;white;1665249006660;1665249006700;459.91;459.91;459.91;;0.04;0.00;;
786851;255;C115_G1;;bicycle;undefined;1665249057500;1665249057660;891.66;889.14;894.17;;0.16;0.00;;
787021;170;C115_G1;;car;black;1665249089320;1665249089460;533.42;518.37;535.92;;0.14;0.00;;
787514;493;C115_G1;;light;white;1665249204600;1665249204660;626.16;626.16;626.16;;0.06;0.00;;
787939;425;C115_G1;;car;black;1665249294600;1665249294780;354.64;354.64;354.64;;0.18;0.00;;
789015;1076;C115_G1;;car;silver;1665249487980;1665249488160;563.00;552.54;571.38;;0.18;0.00;;
789339;324;C115_G1;;car;silver;1665249536420;1665249536540;464.49;459.30;474.89;;0.12;0.00;;
791156;1817;C115_G1;;car;black;1665249783680;1665249783820;456.86;456.86;456.86;;0.14;0.00;;
791344;188;C115_G1;;car;black;1665249812660;1665249812800;414.50;414.50;414.50;;0.14;0.00;;
791383;39;C115_G1;;car;black;1665249817660;1665249817840;479.77;475.42;494.96;;0.18;0.00;;
791500;117;C115_G1;;car;silver;1665249836960;1665249837040;430.05;430.05;430.05;;0.08;0.00;;
791615;115;C115_G1;;car;silver;1665249846660;1665249846700;487.97;487.97;487.97;;0.04;0.00;;
792946;1331;C115_G1;;car;black;1665250005320;1665250005380;385.36;385.36;385.36;;0.06;0.00;;
792979;33;C115_G1;;car;white;1665250009460;1665250009700;314.20;314.20;314.20;;0.24;0.00;;
793532;553;C115_G1;;car;black;1665250078000;1665250078180;420.85;420.85;420.85;;0.18;0.00;;
793781;249;C115_G1;;car;silver;1665250120620;1665250120880;364.14;356.49;370.71;;0.26;0.00;;
794013;232;C115_G1;;car;black;1665250142180;1665250142360;484.54;482.65;499.60;;0.18;0.00;;
794208;195;C115_G1;;motorcycle;undefined;1665250186240;1665250186340;768.29;768.29;768.29;;0.10;0.00;;
794316;108;C115_G1;;car;black;1665250204620;1665250204800;421.93;421.93;421.93;;0.18;0.00;;
794618;302;C115_G1;;car;black;1665250253760;1665250253900;329.48;329.48;329.48;;0.14;0.00;;
794960;342;C115_G1;;car;black;1665250297740;1665250298000;413.76;407.30;416.63;;0.26;0.00;;
794972;12;C115_G1;;car;black;1665250300780;1665250300940;444.56;444.56;444.56;;0.16;0.00;;
795255;283;C115_G1;;car;red;1665250336520;1665250336980;316.17;290.87;339.37;;0.46;0.00;;
795717;462;C115_G1;;car;silver;1665250422240;1665250422300;307.46;307.46;307.46;;0.06;0.00;;
795775;58;C115_G1;;car;blue;1665250435360;1665250435710;255.49;255.49;255.49;;0.35;0.35;;
795870;95;C115_G1;;car;white;1665250455200;1665250455620;259.29;234.63;263.40;;0.42;0.00;;
795905;35;C115_G1;;car;black;1665250460320;1665250460360;411.04;411.04;411.04;;0.04;0.00;;
795912;7;C115_G1;;car;silver;1665250462400;1665250462600;380.88;380.88;380.88;;0.20;0.00;;
