C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS;=DATEVALUE(MID(A1,1,10))+TIMEVALUE(MID(A1,12,8));1661878800000;;;;;END_TIMESTAMP;;;
C115_G1;1657210000000;1661251392160;77;446;15082;143;430;292;ok;;;;;;;2022-09-07T17:18:04.100Z;1662571084000;1319691840;15,27421111
C115_G1;1657210000000;1661251401220;77;446;15083;143;430;292;ok;;;;;;;2022-09-07T17:18:28.240Z;1662571108000;1319706780;15,27438403
C115_G1;1657210000000;1661251427560;77;446;15084;143;430;292;ok;;;;;;;2022-09-07T17:18:41.500Z;1662571121000;1319693440;15,27422963
C115_G1;1657210000000;1661251467360;77;446;15085;143;430;292;ok;;;;;;;2022-09-07T17:19:13.800Z;1662571153000;1319685640;15,27413935
C115_G1;1657210000000;1661251483180;77;446;15086;143;430;292;ok;;;;;;;2022-09-07T17:19:20.600Z;1662571160000;1319676820;15,27403727
C115_G1;1657210000000;1661251621500;77;446;15087;143;430;292;ok;;;;;;;2022-09-07T17:19:32.500Z;1662571172000;1319550500;15,27257523
C115_G1;1657210000000;1661251653340;77;446;15088;143;430;292;ok;;;;;;;2022-09-07T17:19:36.240Z;1662571176000;1319522660;15,27225301
C115_G1;1657210000000;1661251678800;77;446;15089;143;430;292;ok;;;;;;;2022-09-07T17:20:04.460Z;1662571204000;1319525200;15,27228241
C115_G1;1657210000000;1661251680520;77;446;15090;143;430;292;ok;;;;;;;2022-09-07T17:20:20.780Z;1662571220000;1319539480;15,27244769
C115_G1;1657210000000;1661251724600;77;446;15091;143;430;292;ok;;;;;;;2022-09-07T17:20:24.180Z;1662571224000;1319499400;15,2719838
C115_G1;1657210000000;1661251749480;77;446;15092;143;430;292;ok;;;;;;;2022-09-07T17:20:53.080Z;1662571253000;1319503520;15,27203148
C115_G1;1657210000000;1661251844180;77;446;15093;143;430;292;ok;;;;;;;2022-09-07T17:20:55.800Z;1662571255000;1319410820;15,27095856
C115_G1;1657210000000;1661251847540;77;446;15094;143;430;292;ok;;;;;;;2022-09-07T17:20:58.860Z;1662571258000;1319410460;15,2709544
C115_G1;1657210000000;1661251855120;77;446;15095;143;430;292;ok;;;;;;;2022-09-07T17:21:02.260Z;1662571262000;1319406880;15,27091296
C115_G1;1657210000000;1661251858660;77;446;15096;143;430;292;ok;;;;;;;2022-09-07T17:21:02.940Z;1662571262000;1319403340;15,27087199
C115_G1;1657210000000;1661251899960;77;446;15097;143;430;292;ok;;;;;;;2022-09-07T17:21:14.500Z;1662571274000;1319374040;15,27053287
C115_G1;1657210000000;1661251907740;77;446;15098;143;430;292;ok;;;;;;;2022-09-07T17:21:18.580Z;1662571278000;1319370260;15,27048912
C115_G1;1657210000000;1661251926940;77;446;15099;143;430;292;ok;;;;;;;2022-09-07T17:21:19.600Z;1662571279000;1319352060;15,27027847
C115_G1;1657210000000;1661251964140;77;446;15100;143;430;292;ok;;;;;;;2022-09-07T17:21:36.260Z;1662571296000;1319331860;15,27004468
C115_G1;1657210000000;1661251979620;77;446;15101;143;430;292;ok;;;;;;;2022-09-07T17:21:40.000Z;1662571300000;1319320380;15,26991181
C115_G1;1657210000000;1661252007620;77;447;15101;143;430;292;ok;;;;;;;2022-09-07T17:21:51.900Z;1662571311000;1319303380;15,26971505
C115_G1;1657210000000;1661252013300;77;447;15101;143;431;292;ok;;;;;;;2022-09-07T17:22:02.100Z;1662571322000;1319308700;15,26977662
C115_G1;1657210000000;1661252056040;77;447;15101;144;431;292;ok;;;;;;;2022-09-07T17:22:02.440Z;1662571322000;1319265960;15,26928194
C115_G1;1657210000000;1661252090760;77;447;15102;144;431;292;ok;;;;;;;2022-09-07T17:22:02.780Z;1662571322000;1319231240;15,26888009
C115_G1;1657210000000;1661252220860;77;447;15103;144;431;292;ok;;;;;;;2022-09-07T17:22:05.160Z;1662571325000;1319104140;15,26740903
C115_G1;1657210000000;1661252223660;77;448;15103;144;431;292;ok;;;;;;;2022-09-07T17:22:13.320Z;1662571333000;1319109340;15,26746921
C115_G1;1657210000000;1661252261900;77;448;15104;144;431;292;ok;;;;;;;2022-09-07T17:22:19.780Z;1662571339000;1319077100;15,26709606
C115_G1;1657210000000;1661252270860;77;448;15105;144;431;292;ok;;;;;;;2022-09-07T17:22:33.720Z;1662571353000;1319082140;15,2671544
C115_G1;1657210000000;1661252321640;77;448;15105;145;431;292;ok;;;;;;;2022-09-07T17:22:37.120Z;1662571357000;1319035360;15,26661296
C115_G1;1657210000000;1661252334680;77;448;15106;145;431;292;ok;;;;;;;2022-09-07T17:22:46.300Z;1662571366000;1319031320;15,2665662
C115_G1;1657210000000;1661252414400;77;449;15106;145;431;292;ok;;;;;;;2022-09-07T17:22:59.560Z;1662571379000;1318964600;15,26579398
C115_G1;1657210000000;1661252486040;77;449;15107;145;431;292;ok;;;;;;;2022-09-07T17:23:10.440Z;1662571390000;1318903960;15,26509213
C115_G1;1657210000000;1661252498680;77;449;15108;145;431;292;ok;;;;;;;2022-09-07T17:23:22.000Z;1662571402000;1318903320;15,26508472
C115_G1;1657210000000;1661252568160;77;450;15108;145;431;292;ok;;;;;;;2022-09-07T17:23:55.660Z;1662571435000;1318866840;15,2646625
C115_G1;1657210000000;1661252573880;77;450;15109;145;431;292;ok;;;;;;;2022-09-07T17:23:59.740Z;1662571439000;1318865120;15,26464259
C115_G1;1657210000000;1661252687000;77;450;15109;146;431;292;ok;;;;;;;2022-09-07T17:24:19.120Z;1662571459000;1318772000;15,26356481
C115_G1;1657210000000;1661252692440;77;450;15110;146;431;292;ok;;;;;;;2022-09-07T17:24:36.800Z;1662571476000;1318783560;15,26369861
C115_G1;1657210000000;1661252695220;77;450;15111;146;431;292;ok;;;;;;;2022-09-07T17:24:55.840Z;1662571495000;1318799780;15,26388634
C115_G1;1657210000000;1661252738880;77;450;15112;146;431;292;ok;;;;;;;2022-09-07T17:25:02.640Z;1662571502000;1318763120;15,26346204
C115_G1;1657210000000;1661252762520;77;450;15113;146;431;292;ok;;;;;;;2022-09-07T17:25:15.560Z;1662571515000;1318752480;15,26333889
C115_G1;1657210000000;1661252794920;77;450;15114;146;431;292;ok;;;;;;;2022-09-07T17:25:32.900Z;1662571532000;1318737080;15,26316065
C115_G1;1657210000000;1661252798600;77;450;15115;146;431;292;ok;;;;;;;2022-09-07T17:26:28.340Z;1662571588000;1318789400;15,2637662
C115_G1;1657210000000;1661252810700;77;450;15116;146;431;292;ok;;;;;;;2022-09-07T17:26:29.360Z;1662571589000;1318778300;15,26363773
C115_G1;1657210000000;1661252816940;77;450;15117;146;431;292;ok;;;;;;;2022-09-07T17:26:47.380Z;1662571607000;1318790060;15,26377384
C115_G1;1657210000000;1661252838980;77;450;15117;147;431;292;ok;;;;;;;2022-09-07T17:26:51.120Z;1662571611000;1318772020;15,26356505
C115_G1;1657210000000;1661252840720;77;450;15118;147;431;292;ok;;;;;;;2022-09-07T17:26:56.560Z;1662571616000;1318775280;15,26360278
C115_G1;1657210000000;1661252933120;77;450;15119;147;431;292;ok;;;;;;;2022-09-07T17:26:57.580Z;1662571617000;1318683880;15,26254491
C115_G1;1657210000000;1661253072580;77;451;15119;147;431;292;ok;;;;;;;2022-09-07T17:27:13.220Z;1662571633000;1318560420;15,26111597
C115_G1;1657210000000;1661253076320;77;451;15120;147;431;292;ok;;;;;;;2022-09-07T17:27:19.680Z;1662571639000;1318562680;15,26114213
C115_G1;1657210000000;1661253079600;77;451;15121;147;431;292;ok;;;;;;;2022-09-07T17:27:25.120Z;1662571645000;1318565400;15,26117361
C115_G1;1657210000000;1661253098060;77;451;15122;147;431;292;ok;;;;;;;2022-09-07T17:27:27.840Z;1662571647000;1318548940;15,2609831
C115_G1;1657210000000;1661253278800;77;451;15123;147;431;292;ok;;;;;;;2022-09-07T17:27:31.580Z;1662571651000;1318372200;15,2589375
C115_G1;1657210000000;1661253280600;77;451;15124;147;431;292;ok;;;;;;;2022-09-07T17:27:34.640Z;1662571654000;1318373400;15,25895139
C115_G1;1657210000000;1661253387120;77;451;15125;147;431;292;ok;;;;;;;2022-09-07T17:27:36.340Z;1662571656000;1318268880;15,25774167
C115_G1;1657210000000;1661253442060;77;451;15126;147;431;292;ok;;;;;;;2022-09-07T17:27:43.820Z;1662571663000;1318220940;15,25718681
C115_G1;1657210000000;1661253508580;77;451;15127;147;431;292;ok;;;;;;;2022-09-07T17:28:07.620Z;1662571687000;1318178420;15,25669468
C115_G1;1657210000000;1661253513840;77;451;15128;147;431;292;ok;;;;;;;2022-09-07T17:28:12.720Z;1662571692000;1318178160;15,25669167
C115_G1;1657210000000;1661253528800;77;451;15129;147;431;292;ok;;;;;;;2022-09-07T17:28:15.100Z;1662571695000;1318166200;15,25655324
C115_G1;1657210000000;1661253589720;77;451;15130;147;431;292;ok;;;;;;;2022-09-07T17:28:29.720Z;1662571709000;1318119280;15,25601019
C115_G1;1657210000000;1661253643000;77;451;15131;147;431;292;ok;;;;;;;2022-09-07T17:28:35.500Z;1662571715000;1318072000;15,25546296
C115_G1;1657210000000;1661253645660;77;451;15132;147;431;292;ok;;;;;;;2022-09-07T17:28:38.220Z;1662571718000;1318072340;15,2554669
C115_G1;1657210000000;1661253705240;77;451;15133;147;431;292;ok;;;;;;;2022-09-07T17:28:45.360Z;1662571725000;1318019760;15,25485833
C115_G1;1657210000000;1661253729980;77;451;15134;147;431;292;ok;;;;;;;2022-09-07T17:29:30.580Z;1662571770000;1318040020;15,25509282
C115_G1;1657210000000;1661253747680;77;451;15135;147;431;292;ok;;;;;;;2022-09-07T17:29:41.460Z;1662571781000;1318033320;15,25501528
C115_G1;1657210000000;1661253776360;77;451;15136;147;431;292;ok;;;;;;;2022-09-07T17:30:12.740Z;1662571812000;1318035640;15,25504213
C115_G1;1657210000000;1661253797720;77;451;15137;147;431;292;ok;;;;;;;2022-09-07T17:30:17.160Z;1662571817000;1318019280;15,25485278
C115_G1;1657210000000;1661253870880;77;451;15138;147;431;292;ok;;;;;;;2022-09-07T17:30:30.080Z;1662571830000;1317959120;15,25415648
C115_G1;1657210000000;1661254022140;77;451;15139;147;431;292;ok;;;;;;;2022-09-07T17:31:20.400Z;1662571880000;1317857860;15,25298449
C115_G1;1657210000000;1661254099880;77;451;15140;147;431;292;ok;;;;;;;2022-09-07T17:31:22.100Z;1662571882000;1317782120;15,25210787
C115_G1;1657210000000;1661254116200;77;451;15140;148;431;292;ok;;;;;;;2022-09-07T17:31:31.960Z;1662571891000;1317774800;15,25202315
C115_G1;1657210000000;1661254125160;77;451;15141;148;431;292;ok;;;;;;;2022-09-07T17:31:43.180Z;1662571903000;1317777840;15,25205833
C115_G1;1657210000000;1661254132580;77;451;15142;148;431;292;ok;;;;;;;2022-09-07T17:32:22.280Z;1662571942000;1317809420;15,25242384
C115_G1;1657210000000;1661254256660;77;451;15143;148;431;292;ok;;;;;;;2022-09-07T17:32:37.240Z;1662571957000;1317700340;15,25116134
C115_G1;1657210000000;1661254262400;77;452;15143;148;431;292;ok;;;;;;;2022-09-07T17:32:45.400Z;1662571965000;1317702600;15,2511875
C115_G1;1657210000000;1661254298620;77;452;15144;148;431;292;ok;;;;;;;2022-09-07T17:33:09.200Z;1662571989000;1317690380;15,25104606
C115_G1;1657210000000;1661254393260;77;452;15145;148;431;292;ok;;;;;;;2022-09-07T17:33:30.620Z;1662572010000;1317616740;15,25019375
C115_G1;1657210000000;1661254424520;77;452;15146;148;431;292;ok;;;;;;;2022-09-07T17:33:34.020Z;1662572014000;1317589480;15,24987824
C115_G1;1657210000000;1661254464580;77;452;15147;148;431;292;ok;;;;;;;2022-09-07T17:35:05.820Z;1662572105000;1317640420;15,25046782
C115_G1;1657210000000;1661254474700;77;452;15147;149;431;292;ok;;;;;;;2022-09-07T17:35:18.400Z;1662572118000;1317643300;15,25050116
C115_G1;1657210000000;1661254480400;77;452;15148;149;431;292;ok;;;;;;;2022-09-07T17:35:27.240Z;1662572127000;1317646600;15,25053935
C115_G1;1657210000000;1661254533820;77;452;15149;149;431;292;ok;;;;;;;2022-09-07T17:35:35.400Z;1662572135000;1317601180;15,25001366
C115_G1;1657210000000;1661254536700;77;452;15150;149;431;292;ok;;;;;;;2022-09-07T17:35:39.820Z;1662572139000;1317602300;15,25002662
C115_G1;1657210000000;1661254541980;77;452;15151;149;431;292;ok;;;;;;;2022-09-07T17:35:49.340Z;1662572149000;1317607020;15,25008125
C115_G1;1657210000000;1661254595740;77;452;15152;149;431;292;ok;;;;;;;2022-09-07T17:35:53.080Z;1662572153000;1317557260;15,24950532
C115_G1;1657210000000;1661254600280;77;452;15151;149;431;292;ok;;;;;;;2022-09-07T17:36:04.300Z;1662572164000;1317563720;15,24958009
C115_G1;1657210000000;1661254606380;77;453;15151;149;431;292;ok;;;;;;;2022-09-07T17:36:07.020Z;1662572167000;1317560620;15,24954421
C115_G1;1657210000000;1661254609160;77;453;15152;149;431;292;ok;;;;;;;2022-09-07T17:37:05.160Z;1662572225000;1317615840;15,25018333
C115_G1;1657210000000;1661254610920;77;453;15153;149;431;292;ok;;;;;;;2022-09-07T17:37:27.260Z;1662572247000;1317636080;15,25041759
C115_G1;1657210000000;1661256506080;77;453;15154;149;431;292;ok;;;;;;;2022-09-07T17:37:54.460Z;1662572274000;1315767920;15,22879537
C115_G1;1657210000000;1661256541040;77;453;15155;149;431;292;ok;;;;;;;2022-09-07T17:37:57.180Z;1662572277000;1315735960;15,22842546
C115_G1;1657210000000;1661256576680;77;453;15156;149;431;292;ok;;;;;;;2022-09-07T17:38:14.180Z;1662572294000;1315717320;15,22820972
C115_G1;1657210000000;1661256672940;77;453;15157;149;431;292;ok;;;;;;;2022-09-07T17:38:22.680Z;1662572302000;1315629060;15,22718819
C115_G1;1657210000000;1661256790000;77;453;15158;149;431;292;ok;;;;;;;2022-09-07T17:38:27.440Z;1662572307000;1315517000;15,2258912
C115_G1;1657210000000;1661256825800;77;453;15159;149;431;292;ok;;;;;;;2022-09-07T17:38:29.820Z;1662572309000;1315483200;15,2255
C115_G1;1657210000000;1661256848400;77;453;15160;149;431;292;ok;;;;;;;2022-09-07T17:38:32.880Z;1662572312000;1315463600;15,22527315
C115_G1;1657210000000;1661256851300;77;453;15161;149;431;292;ok;;;;;;;2022-09-07T17:38:49.200Z;1662572329000;1315477700;15,22543634
C115_G1;1657210000000;1661256876100;77;453;15161;149;432;292;ok;;;;;;;2022-09-07T17:39:04.500Z;1662572344000;1315467900;15,22532292
C115_G1;1657210000000;1661256891080;77;454;15161;149;432;292;ok;;;;;;;2022-09-07T17:39:07.220Z;1662572347000;1315455920;15,22518426
C115_G1;1657210000000;1661256893980;77;453;15161;149;432;292;ok;;;;;;;2022-09-07T17:39:14.700Z;1662572354000;1315460020;15,22523171
C115_G1;1657210000000;1661256933000;77;453;15162;149;432;292;ok;;;;;;;2022-09-07T17:39:22.860Z;1662572362000;1315429000;15,22487269
C115_G1;1657210000000;1661256960800;77;453;15163;149;432;292;ok;;;;;;;2022-09-07T17:39:25.920Z;1662572365000;1315404200;15,22458565
C115_G1;1657210000000;1661256981280;77;453;15164;149;432;292;ok;;;;;;;2022-09-07T17:39:54.140Z;1662572394000;1315412720;15,22468426
C115_G1;1657210000000;1661256984240;77;453;15165;149;432;292;ok;;;;;;;2022-09-07T17:40:01.620Z;1662572401000;1315416760;15,22473102
C115_G1;1657210000000;1661256987140;77;453;15166;149;432;292;ok;;;;;;;2022-09-07T17:40:13.860Z;1662572413000;1315425860;15,22483634
C115_G1;1657210000000;1661256989980;77;453;15167;149;432;292;ok;;;;;;;2022-09-07T17:40:17.600Z;1662572417000;1315427020;15,22484977
C115_G1;1657210000000;1661256991880;77;453;15168;149;432;292;ok;;;;;;;2022-09-07T17:40:25.420Z;1662572425000;1315433120;15,22492037
C115_G1;1657210000000;1661257084620;77;453;15169;149;432;292;ok;;;;;;;2022-09-07T17:40:45.820Z;1662572445000;1315360380;15,22407847
C115_G1;1657210000000;1661257139080;77;453;15170;149;432;292;ok;;;;;;;2022-09-07T17:40:48.540Z;1662572448000;1315308920;15,22348287
C115_G1;1657210000000;1661257202560;77;453;15171;149;432;292;ok;;;;;;;2022-09-07T17:41:28.320Z;1662572488000;1315285440;15,22321111
C115_G1;1657210000000;1661257222340;77;453;15172;149;432;292;ok;;;;;;;2022-09-07T17:41:30.360Z;1662572490000;1315267660;15,22300532
C115_G1;1657210000000;1661257334780;77;453;15173;149;432;292;ok;;;;;;;2022-09-07T17:41:46.340Z;1662572506000;1315171220;15,22188912
C115_G1;1657210000000;1661257348620;77;453;15174;149;432;292;ok;;;;;;;2022-09-07T17:41:49.400Z;1662572509000;1315160380;15,22176366
C115_G1;1657210000000;1661257457140;77;453;15175;149;432;292;ok;;;;;;;2022-09-07T17:41:57.560Z;1662572517000;1315059860;15,22060023
C115_G1;1657210000000;1661257459020;77;453;15176;149;432;292;ok;;;;;;;2022-09-07T17:42:03.680Z;1662572523000;1315063980;15,22064792
C115_G1;1657210000000;1661257463000;77;453;15177;149;432;292;ok;;;;;;;2022-09-07T17:42:25.780Z;1662572545000;1315082000;15,22085648
C115_G1;1657210000000;1661257623000;77;453;15178;149;432;292;ok;;;;;;;2022-09-07T17:42:28.500Z;1662572548000;1314925000;15,21903935
C115_G1;1657210000000;1661257625020;77;453;15177;149;432;292;ok;;;;;;;2022-09-07T17:42:49.240Z;1662572569000;1314943980;15,21925903
C115_G1;1657210000000;1661257628040;77;453;15178;149;432;292;ok;;;;;;;2022-09-07T17:43:09.300Z;1662572589000;1314960960;15,21945556
C115_G1;1657210000000;1661257651220;77;453;15179;149;432;292;ok;;;;;;;2022-09-07T17:43:42.960Z;1662572622000;1314970780;15,21956921
C115_G1;1657210000000;1661257663060;77;453;15180;149;432;292;ok;;;;;;;2022-09-07T17:43:45.680Z;1662572625000;1314961940;15,2194669
C115_G1;1657210000000;1661257680580;77;453;15181;149;432;292;ok;;;;;;;2022-09-07T17:43:47.380Z;1662572627000;1314946420;15,21928727
C115_G1;1657210000000;1661257707140;77;453;15182;149;432;292;ok;;;;;;;2022-09-07T17:43:52.820Z;1662572632000;1314924860;15,21903773
C115_G1;1657210000000;1661257776700;77;453;15183;149;432;292;ok;;;;;;;2022-09-07T17:43:53.500Z;1662572633000;1314856300;15,21824421
C115_G1;1657210000000;1661257782520;77;453;15184;149;432;292;ok;;;;;;;2022-09-07T17:44:18.320Z;1662572658000;1314875480;15,2184662
C115_G1;1657210000000;1661257897440;77;454;15184;149;432;292;ok;;;;;;;2022-09-07T17:44:27.840Z;1662572667000;1314769560;15,21724028
C115_G1;1657210000000;1661257930140;77;454;15185;149;432;292;ok;;;;;;;2022-09-07T17:44:38.380Z;1662572678000;1314747860;15,21698912
C115_G1;1657210000000;1661257945300;77;455;15185;149;432;292;ok;;;;;;;2022-09-07T17:44:44.160Z;1662572684000;1314738700;15,2168831
C115_G1;1657210000000;1661258000760;77;455;15185;150;432;292;ok;;;;;;;2022-09-07T17:44:46.200Z;1662572686000;1314685240;15,21626435
C115_G1;1657210000000;1661258015860;77;455;15186;150;432;292;ok;;;;;;;2022-09-07T17:44:49.260Z;1662572689000;1314673140;15,21612431
C115_G1;1657210000000;1661258018900;77;455;15187;150;432;292;ok;;;;;;;2022-09-07T17:44:59.800Z;1662572699000;1314680100;15,21620486
C115_G1;1657210000000;1661258024800;77;455;15188;150;432;292;ok;;;;;;;2022-09-07T17:45:26.320Z;1662572726000;1314701200;15,21644907
C115_G1;1657210000000;1661258171080;77;455;15189;150;432;292;ok;;;;;;;2022-09-07T17:45:37.540Z;1662572737000;1314565920;15,21488333
C115_G1;1657210000000;1661258217020;77;455;15190;150;432;292;ok;;;;;;;2022-09-07T17:45:49.440Z;1662572749000;1314531980;15,21449051
C115_G1;1657210000000;1661258958240;77;455;15191;150;432;292;ok;;;;;;;2022-09-07T17:45:52.500Z;1662572752000;1313793760;15,2059463
C115_G1;1657210000000;1661258973980;77;455;15192;150;432;292;ok;;;;;;;2022-09-07T17:45:59.640Z;1662572759000;1313785020;15,20584514
C115_G1;1657210000000;1661258977920;77;455;15193;150;432;292;ok;;;;;;;2022-09-07T17:46:18.340Z;1662572778000;1313800080;15,20601944
C115_G1;1657210000000;1661259031340;77;455;15194;150;432;292;ok;;;;;;;2022-09-07T17:46:29.900Z;1662572789000;1313757660;15,20552847
C115_G1;1657210000000;1661259093000;77;455;15195;150;432;292;ok;;;;;;;2022-09-07T17:46:41.800Z;1662572801000;1313708000;15,2049537
C115_G1;1657210000000;1661259124420;77;455;15196;150;432;292;ok;;;;;;;2022-09-07T17:47:01.880Z;1662572821000;1313696580;15,20482153
C115_G1;1657210000000;1661259167180;77;455;15197;150;432;292;ok;;;;;;;2022-09-07T17:47:22.620Z;1662572842000;1313674820;15,20456968
C115_G1;1657210000000;1661259220680;77;455;15198;150;432;292;ok;;;;;;;2022-09-07T17:47:25.340Z;1662572845000;1313624320;15,20398519
C115_G1;1657210000000;1661259255500;77;455;15199;150;432;292;ok;;;;;;;2022-09-07T17:47:29.080Z;1662572849000;1313593500;15,20362847
C115_G1;1657210000000;1661259281260;77;455;15200;150;432;292;ok;;;;;;;2022-09-07T17:47:57.640Z;1662572877000;1313595740;15,2036544
C115_G1;1657210000000;1661259315380;77;455;15201;150;432;292;ok;;;;;;;2022-09-07T17:48:01.380Z;1662572881000;1313565620;15,20330579
C115_G1;1657210000000;1661259318580;77;455;15202;150;432;292;ok;;;;;;;2022-09-07T17:48:05.460Z;1662572885000;1313566420;15,20331505
C115_G1;1657210000000;1661259321520;77;455;15203;150;432;292;ok;;;;;;;2022-09-07T17:48:09.880Z;1662572889000;1313567480;15,20332731
C115_G1;1657210000000;1661259325440;77;455;15204;150;432;292;ok;;;;;;;2022-09-07T17:48:12.260Z;1662572892000;1313566560;15,20331667
C115_G1;1657210000000;1661259328380;77;455;15205;150;432;292;ok;;;;;;;2022-09-07T17:48:12.940Z;1662572892000;1313563620;15,20328264
C115_G1;1657210000000;1661259392040;77;455;15206;150;432;292;ok;;;;;;;2022-09-07T17:48:32.660Z;1662572912000;1313519960;15,20277731
C115_G1;1657210000000;1661259462680;77;455;15207;150;432;292;ok;;;;;;;2022-09-07T17:48:33.340Z;1662572913000;1313450320;15,2019713
C115_G1;1657210000000;1661259522440;77;455;15208;150;432;292;ok;;;;;;;2022-09-07T17:48:46.260Z;1662572926000;1313403560;15,20143009
C115_G1;1657210000000;1661259583840;77;455;15209;150;432;292;ok;;;;;;;2022-09-07T17:48:58.840Z;1662572938000;1313354160;15,20085833
C115_G1;1657210000000;1661259635580;77;455;15210;150;432;292;ok;;;;;;;2022-09-07T17:49:04.960Z;1662572944000;1313308420;15,20032894
C115_G1;1657210000000;1661259662560;77;455;15211;150;432;292;ok;;;;;;;2022-09-07T17:49:08.360Z;1662572948000;1313285440;15,20006296
C115_G1;1657210000000;1661259713760;77;455;15212;150;432;292;ok;;;;;;;2022-09-07T17:49:10.400Z;1662572950000;1313236240;15,19949352
C115_G1;1657210000000;1661259715200;77;455;15212;150;433;292;ok;;;;;;;2022-09-07T17:49:19.240Z;1662572959000;1313243800;15,19958102
C115_G1;1657210000000;1661259720200;77;455;15213;150;433;292;ok;;;;;;;2022-09-07T17:49:30.460Z;1662572970000;1313249800;15,19965046
C115_G1;1657210000000;1661259721200;77;455;15212;150;433;292;ok;;;;;;;2022-09-07T17:50:23.840Z;1662573023000;1313301800;15,20025231
C115_G1;1657210000000;1661259731300;77;455;15213;150;433;292;ok;;;;;;;2022-09-07T17:50:27.920Z;1662573027000;1313295700;15,20018171
C115_G1;1657210000000;1661259735360;77;455;15214;150;433;292;ok;;;;;;;2022-09-07T17:50:32.340Z;1662573032000;1313296640;15,20019259
C115_G1;1657210000000;1661259743560;77;455;15215;150;433;292;ok;;;;;;;2022-09-07T17:50:59.540Z;1662573059000;1313315440;15,20041019
C115_G1;1657210000000;1661259750200;77;456;15215;150;433;292;ok;;;;;;;2022-09-07T17:51:03.620Z;1662573063000;1313312800;15,20037963
C115_G1;1657210000000;1661259768840;77;456;15216;150;433;292;ok;;;;;;;2022-09-07T17:51:10.760Z;1662573070000;1313301160;15,20024491
